Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Accessory size (product.metafields.shopify.accessory-size),Art movement (product.metafields.shopify.art-movement),Artwork authenticity (product.metafields.shopify.artwork-authenticity),Artwork frame material (product.metafields.shopify.artwork-frame-material),Back type (product.metafields.shopify.back-type),Backrest type (product.metafields.shopify.backrest-type),Barware material (product.metafields.shopify.barware-material),Basket material (product.metafields.shopify.basket-material),Bulb cap type (product.metafields.shopify.bulb-cap-type),Bulb size (product.metafields.shopify.bulb-size),Bulb type (product.metafields.shopify.bulb-type),Coffee/Tea set pieces included (product.metafields.shopify.coffee-tea-set-pieces-included),Color (product.metafields.shopify.color-pattern),Condition (product.metafields.shopify.condition),Construction (product.metafields.shopify.construction),Decoration material (product.metafields.shopify.decoration-material),Door knob function (product.metafields.shopify.door-knob-function),Door material (product.metafields.shopify.door-material),Door type (product.metafields.shopify.door-type),Drinkware material (product.metafields.shopify.drinkware-material),Embellishment/Trim material (product.metafields.shopify.embellishment-trim-material),Finish (product.metafields.shopify.finish),Flatware material (product.metafields.shopify.flatware-material),Flatware pieces included (product.metafields.shopify.flatware-pieces-included),Food storage material (product.metafields.shopify.food-storage-material),Frame color (product.metafields.shopify.frame-color),Frame design (product.metafields.shopify.frame-design),Frame material (product.metafields.shopify.frame-material),Frame style (product.metafields.shopify.frame-style),Furniture/Fixture features (product.metafields.shopify.furniture-fixture-features),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Handle material (product.metafields.shopify.handle-material),Hardware finish (product.metafields.shopify.hardware-finish),Hardware material (product.metafields.shopify.hardware-material),Hook design (product.metafields.shopify.hook-design),Item style (product.metafields.shopify.item-style),Jar shape (product.metafields.shopify.jar-shape),Kitchen/Dining furniture items included (product.metafields.shopify.kitchen-dining-furniture-items-included),Lampshade shape (product.metafields.shopify.lampshade-shape),Leg color (product.metafields.shopify.leg-color),Leg material (product.metafields.shopify.leg-material),Light temperature (product.metafields.shopify.light-temperature),Lighting options (product.metafields.shopify.lighting-options),Lumber/Wood type (product.metafields.shopify.lumber-wood-type),Material (product.metafields.shopify.material),Mounting hardware (product.metafields.shopify.mounting-hardware),Mounting type (product.metafields.shopify.mounting-type),Occasion (product.metafields.shopify.occasion),Orientation (product.metafields.shopify.orientation),Painting medium (product.metafields.shopify.painting-medium),Personalization options (product.metafields.shopify.personalization-options),Power source (product.metafields.shopify.power-source),Seat type (product.metafields.shopify.seat-type),Shape (product.metafields.shopify.shape),Style (product.metafields.shopify.style),Suitable space (product.metafields.shopify.suitable-space),Switch control type (product.metafields.shopify.switch-control-type),Tabletop color (product.metafields.shopify.tabletop-color),Tabletop material (product.metafields.shopify.tabletop-material),Tabletop shape (product.metafields.shopify.tabletop-shape),Tableware material (product.metafields.shopify.tableware-material),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Tool/Utensil material (product.metafields.shopify.tool-utensil-material),Toy/Game material (product.metafields.shopify.toy-game-material),Upholstery material (product.metafields.shopify.upholstery-material),Vase shape (product.metafields.shopify.vase-shape),Wood finish (product.metafields.shopify.wood-finish),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
carlo-nason-murano-glass-pendant-lamp-mazzega-italian-lighting-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/3336c981-il_fullxfull.5207104724_oj5w.jpg?v=1759744232,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carlo-nason-murano-glass-pendant-lamp-mazzega-italian-lighting-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/82f8c536-il_fullxfull.5255322835_w277.jpg?v=1759744231,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carlo-nason-murano-glass-pendant-lamp-mazzega-italian-lighting-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/066dce42-il_fullxfull.5255323241_4ir8.jpg?v=1759744232,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carlo-nason-murano-glass-pendant-lamp-mazzega-italian-lighting-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/12ca50ec-il_fullxfull.5255323161_h21a.jpg?v=1759744230,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carlo-nason-murano-glass-pendant-lamp-mazzega-italian-lighting-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/4eb413fe-il_fullxfull.5255322899_5pj9.jpg?v=1759744232,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carlo-nason-murano-glass-pendant-lamp-mazzega-italian-lighting-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/2e2a654a-il_fullxfull.5207105214_kr51.jpg?v=1759744232,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carlo-nason-murano-glass-pendant-lamp-mazzega-italian-lighting-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/b50124db-il_fullxfull.5207105016_hzab.jpg?v=1759744231,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mid-century-large-murano-pendant-lamp-italy-1970s-space-age-retro-lighting,Mid-century large murano pendant lamp Italy 1970s Space age Retro lighting,"<p>Immerse yourself in the timeless beauty of this large Murano glass chandelier, crafted in Italy during the vibrant 1970s era.</p>
<p>Despite its substantial weight of 5 kg, this chandelier exudes an aura of lightness and delicacy, adding a touch of elegance to any space it adorns. In good vintage condition, this chandelier showcases the natural patina of its metal components, adding to its vintage charm. </p>
<p>Fully functional, it requires an E27 bulb to illuminate your surroundings with a warm and inviting glow. Please note that there is a minor chip on one of the glass pieces, as depicted in the last photo. However, this does not detract from the overall beauty and appeal of the chandelier. </p>
<p>With a height of 100 cm including the cable, this exquisite piece is ready to grace your home and enchant you for many years to come.</p>
<div>
<ul>
<li class=""wt-ml-xs-1"">Width: 64 cm</li>
<li class=""wt-ml-xs-1"">Height: 25 cm</li>
</ul>
</div>",The Old Attic,Home & Garden > Lighting > Lighting Fixtures > Chandeliers,Hanging lamp,"beige_lamp, Glass, italian_design, Italy_70s, large_chandelier, Mazzega, murano_chandelier, murano_glass, original_murano, swirl_murano_lamp, vetri_murano, vintage_murano",true,Title,Default Title,,,,,,,,,14000.0,shopify,1,deny,manual,300.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/dbfb7540-il_fullxfull.5987521863_i5y9.jpg?v=1759744231,1,"",false,,,,,,,,,,,,,,,,,,,,,,,e27,,,,white; beige; clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,warm-white,,,glass; metal,,,,,,,,,,retro-vintage; modern,,,,,,,,,,,,,,,,,,,kg,,,active
mid-century-large-murano-pendant-lamp-italy-1970s-space-age-retro-lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/38b3748b-il_fullxfull.5987521777_3kkx.jpg?v=1759744232,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mid-century-large-murano-pendant-lamp-italy-1970s-space-age-retro-lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/6bcf7caa-il_fullxfull.5939458978_jw1k.jpg?v=1759744230,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mid-century-large-murano-pendant-lamp-italy-1970s-space-age-retro-lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/fb96c75a-il_fullxfull.5939458986_n9dw.jpg?v=1759744231,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mid-century-large-murano-pendant-lamp-italy-1970s-space-age-retro-lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/1a33fa3b-il_fullxfull.5987521759_d16k.jpg?v=1759744232,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mid-century-large-murano-pendant-lamp-italy-1970s-space-age-retro-lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/0d4f66ed-il_fullxfull.5939459038_cfj6.jpg?v=1759744231,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mid-century-large-murano-pendant-lamp-italy-1970s-space-age-retro-lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/15f95a07-il_fullxfull.5939458974_nfhl.jpg?v=1759744231,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mid-century-large-murano-pendant-lamp-italy-1970s-space-age-retro-lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/8d649e93-il_fullxfull.5939459070_5ucb.jpg?v=1759744231,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mid-century-large-murano-pendant-lamp-italy-1970s-space-age-retro-lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/8cdf7338-il_fullxfull.5939459072_r5s6.jpg?v=1759744230,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mid-century-large-murano-pendant-lamp-italy-1970s-space-age-retro-lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/df4d21cd-il_fullxfull.5987521767_ps5a.jpg?v=1759744232,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
av-mazzega-torciglioni-vintage-murano-glass-chandelier-1970s-mid-century-italian-lighting-masterpiece,AV Mazzega 'Torciglioni' Vintage Murano Glass Chandelier - 1970s Mid-century Italian Lighting Masterpiece,"<p>Introducing our stunning AV Mazzega Murano glass chandelier, a rare find from the 1970s that's sure to add a touch of elegance to any space.</p>
<p>This exquisite chandelier is handcrafted from 24 unique Murano glass plates, each 40 cm long, and 8 glass plates, 25 cm long, made by skilled Italian glassblowers using ancient Murano glassmaking techniques.</p>
<p>The AV Mazzega Murano glass chandelier is not only a masterpiece of art but also a functional piece of lighting that requires 7 E14 bulbs and is suitable for all electrical wiring in any country. We've ensured your safety by having a professional electrician check and replace the wiring as needed. The maximum height of this chandelier, including the cable, is 95 cm, making it an excellent choice for a range of settings and room sizes.</p>
<p>Don't miss your chance to own a piece of Murano glass history with this magnificent AV Mazzega chandelier.</p>
<div>
<ul>
<li class=""wt-ml-xs-1"">Width: 47 cm</li>
<li class=""wt-ml-xs-1"">Height: 60 cm</li>
<li class=""wt-ml-xs-1"">Depth: 47 cm</li>
</ul>
</div>",The Old Attic,Home & Garden > Lighting > Lighting Fixtures > Chandeliers,Hanging lamp,"beautiful_murano, Glass, italian_lighting, Italy_1970s, Mazzega, Metal, Mid-century_modern, murano_chandelier, murano_sconces, murano_wall_lamp, original_murano_lamp, Venini, wall_lamp_or_sconce",true,Title,Default Title,,,,,,,,,19000.0,shopify,1,deny,manual,2500.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/7bc26524-il_fullxfull.4091044446_h5du.jpg?v=1759744232,1,"",false,,,,,,,,,,,,,,,,,,,,,,,e14,,,,multicolor; clear; yellow; gold; silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metal; glass,,,,,,,,,,retro-vintage; modern,,,,,,,,,,,,,,,,,,,kg,,,active
av-mazzega-torciglioni-vintage-murano-glass-chandelier-1970s-mid-century-italian-lighting-masterpiece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/9fda8c8f-il_fullxfull.4091043280_1jar.jpg?v=1759744232,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
av-mazzega-torciglioni-vintage-murano-glass-chandelier-1970s-mid-century-italian-lighting-masterpiece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/89461329-il_fullxfull.4091043196_hg5v.jpg?v=1759744231,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
av-mazzega-torciglioni-vintage-murano-glass-chandelier-1970s-mid-century-italian-lighting-masterpiece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/9fe923bb-il_fullxfull.4091043128_orv4.jpg?v=1759744232,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
av-mazzega-torciglioni-vintage-murano-glass-chandelier-1970s-mid-century-italian-lighting-masterpiece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/75a965d9-il_fullxfull.4091043268_h4ab.jpg?v=1759744231,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
av-mazzega-torciglioni-vintage-murano-glass-chandelier-1970s-mid-century-italian-lighting-masterpiece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/b979891b-il_fullxfull.4091043348_89yy.jpg?v=1759744232,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
av-mazzega-torciglioni-vintage-murano-glass-chandelier-1970s-mid-century-italian-lighting-masterpiece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/83229d8b-il_fullxfull.4091043352_6wjz.jpg?v=1759744232,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
av-mazzega-torciglioni-vintage-murano-glass-chandelier-1970s-mid-century-italian-lighting-masterpiece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/a953263b-il_fullxfull.4138697685_51la.jpg?v=1759744232,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
av-mazzega-torciglioni-vintage-murano-glass-chandelier-1970s-mid-century-italian-lighting-masterpiece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/0263a2ec-il_fullxfull.4091043228_a2bw.jpg?v=1759744232,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
av-mazzega-torciglioni-vintage-murano-glass-chandelier-1970s-mid-century-italian-lighting-masterpiece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/60e80071-il_fullxfull.4091043342_lo8b.jpg?v=1759744232,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-blue-ceramic-vase-lava-by-jasba-west-germany-1960s,"Vintage blue ceramic vase Lava by Jasba, West Germany, 1960s","<p>Mid-century blue ceramic vase Lava by Jasba made in West Germany in the 1960s.</p>
<p>The ceramic vase is in very good vintage condition, with no damage.</p>
<p>Dimensions:</p>
<ul>
<li>Width: 13 cm / 5.11 inches</li>
<li>Height: 28 cm / 11 inches</li>
</ul>
<p> We offer a secure worldwide shipping. Each of our vase is shipped in a personal custom-made wooden box. If you have any questions, please contact us. We're always in touch!</p>",The Old Attic,Home & Garden > Decor > Vases,"","antique_vase, blue_ceramic_vase, Bodo_Mans_Reims, decorative_vase, gift, Jasba, LAVA_vase, mid-century_modern, personalised_gift, retro, vase_Germany, vintage_home_decor, West_Germany_Ceramic",true,Title,Default Title,,,,,,,,,9000.0,shopify,0,deny,manual,180.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/8735a2e3-il_fullxfull.6268331943_pn8e.jpg?v=1759744231,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,blue; white,,,ceramic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn,,,,,,,kg,,,active
vintage-blue-ceramic-vase-lava-by-jasba-west-germany-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/af92a0cc-il_fullxfull.6220291224_gnsb.jpg?v=1759744231,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-blue-ceramic-vase-lava-by-jasba-west-germany-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/29a21050-il_fullxfull.6220291308_2y1p.jpg?v=1759744231,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-blue-ceramic-vase-lava-by-jasba-west-germany-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/19e56df9-il_fullxfull.6220290926_g1va.jpg?v=1759744232,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-blue-ceramic-vase-lava-by-jasba-west-germany-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/ef683dfd-il_fullxfull.6268331469_9unm.jpg?v=1759744230,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-blue-ceramic-vase-lava-by-jasba-west-germany-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/fbd580f2-il_fullxfull.6268331731_shuo.jpg?v=1759744231,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-blue-ceramic-vase-lava-by-jasba-west-germany-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/459cf03a-il_fullxfull.6268331555_tekr.jpg?v=1759744232,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-blue-ceramic-vase-lava-by-jasba-west-germany-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/a82e1492-il_fullxfull.6268332097_1rew.jpg?v=1759744232,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-blue-ceramic-vase-lava-by-jasba-west-germany-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/a3cf3b3d-il_fullxfull.6268331623_2m8z.jpg?v=1759744232,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vintage-blue-ceramic-vase-lava-by-jasba-west-germany-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/b67382ea-il_fullxfull.6220291282_6l0e.jpg?v=1759744231,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original-cascade-murano-glass-crystal-prism-chandelier-from-venini-italy-1970s,"Original cascade Murano glass Crystal Prism Chandelier from Venini, Italy 1970s","<p>Stunning cascade chandelier made of 107 Murano glass transparent crystals by Venini. Made in Italy in the 1970s. Venini &amp; Co. played a leading role in the revival of Italy’s high-end glass industry, pairing innovative modernist designers with the skilled artisans in the centuries-old glass workshops on the Venetian island of Murano. While the company’s founder, Paolo Venini (1895–1959), was himself a highly talented glassware designer, his true genius was to invite forward-thinking Italian and international designers to Murano’s hallowed workshops to create Venini pieces — among them Giò Ponti, Massimo Vignelli, Finnish designer Tapio Wirkkala, Thomas Stearnsof the United States and Fulvio Bianconi.</p>
<p>Each prism is unique because it is handcrafted (24 brown and 83 transparent prism glasses). </p>
<p>Wiring replaced by a professional electrician. </p>
<p>The lamp is in very good vintage condition. The three prisms have small chips at the top (see photo). </p>
<p>Dimensions:</p>
<p>Width: 45 cm / 17.7 inches</p>
<p>Height: 90 cm / 35.4 inches</p>
<p>Height without cable is 32 cm / 12.6 inches</p>
<p>The weight of the lamp is 27 kg.</p>
<p>Lamp requires European 4 x E27 lightbulb and compatible with E26 USA socket. Works with standard bulbs, LED or halogen, 220V for Europe and 110V for the USA. </p>
<p>We offer a secure worldwide shipping. Each of our lamp is shipped in a personal custom-made wooden box. If you have any questions, please contact us. We're always in touch!</p>",The Old Attic,Home & Garden > Lighting > Lighting Fixtures > Chandeliers,Hanging lamp,"1970s_design_style, crystal_chandelier, Designer_Venini, Glass, Italian_lighting, large_murano_light, luxury_lighting, Metal, Mid-century_modern, murano_chandelier, Murano_light_fixture, triedri_chandelier, Venini_Chandelier, Venini_Crystal_Prism, vintage_home_decor",true,Title,Default Title,,,,,,,,,19000.0,shopify,0,deny,manual,3170.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/042b8522-il_fullxfull.6524548878_h3iq.jpg?v=1759744231,1,"",false,,,,,,,,,,,,,,,,,,,,,,,e27; e26,,,,brown; geometric; multicolor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metal; glass,,,,,,,,,,minimalist; retro-vintage; modern,,,,,,,,,,,,,,,,,,,kg,,,active
original-cascade-murano-glass-crystal-prism-chandelier-from-venini-italy-1970s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/539cb213-il_fullxfull.6524548998_2ext.jpg?v=1759744231,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original-cascade-murano-glass-crystal-prism-chandelier-from-venini-italy-1970s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/5289/8133/files/4c2bdaaa-il_fullxfull.6572667577_5937.jpg?v=1759744231,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
